word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_C,char_freq_I,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam,source
0.16834916571714154,0.0,0.04075821906836058,0.0,0.04075821906836058,0.04075821906836058,0.04075821906836058,0.0,0.0,0.04075821906836058,0.0,0.6331672724195796,0.0,0.0,0.0,0.0,0.1258188501675479,0.0,0.6733966628685661,0.0,0.33669833143428307,0.0,0.0,0.1258188501675479,0.0,0.0,0.0,0.3949393689008127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19746968445040636,0.0,0.0,0.3949393689008127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15221621509718822,0.0,0.04217589625334703,0.0,0.0,2.8696940855831032,38,241,1,smote
0.0,0.0,0.16370453955628933,0.0,0.8632634970829893,0.0,0.0,0.0,0.0,0.3299669625431456,0.0,0.0,0.0,0.0,0.0,0.6624918085168583,0.0,0.0,2.2278721465571145,0.0,2.2698235287058224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16370453955628933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47650827294042786,0.0,0.0,4.954086033149965,30,106,1,smote
0.0,0.3421559140645364,0.7280982072772764,0.0,0.24422329739352547,0.19137634374185458,0.19137634374185458,0.1293974911484127,0.19137634374185458,0.4624928307094819,0.30388064531616543,0.5367218635354218,0.1531010749934837,0.0,0.6187835114319964,0.7056939073033417,0.1293974911484127,0.26560537656779454,0.8260308239482873,0.03827526874837092,0.7225870968774436,0.0,0.2824985661418964,0.03827526874837092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293974911484127,0.0,0.0,0.07655053749674184,0.0,0.0,0.03827526874837092,0.0,0.0,0.0,0.12449143369806596,0.0,0.1836030823948287,0.1836030823948287,0.0,2.88234175491581,33,735,1,smote
0.10212778265576207,0.0,0.6031272649523645,0.0,0.6031272649523645,0.0,0.20663063002444884,0.39649663492791565,0.0,0.0,0.0,0.9027459877986687,0.0,0.0,1.6088613455728882,0.0,0.4986244175836777,0.4986244175836777,3.053261260048898,0.0,2.324116393181015,0.0,1.5158732527510332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10212778265576207,0.0,0.0,0.0,0.39649663492791565,0.39649663492791565,0.0,0.0,0.0,0.0,0.10212778265576207,0.0,0.0,0.0,0.0,0.17931220879183885,0.0,0.31493099241682715,0.4139608368778352,0.0,4.637089076458311,59,131,1,smote
0.09,0.10795987928303552,0.4840690967903277,0.0,0.17004457857440497,0.0,0.05397993964151776,0.0,0.4059197585660711,0.31402451821592275,0.09,1.038115904293453,0.6401560250104175,0.0,0.0,0.1160646389328872,0.07604234964568472,0.05397993964151776,3.2177369864110106,0.32987740892038636,1.475953192496875,0.0,0.0,0.3680044578574405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05397993964151776,0.0,0.0,0.0,0.2321292778657744,0.0,0.0,0.0,0.0,0.17004457857440497,0.0,0.0,0.07604234964568472,0.0,0.09322072903709824,0.0,0.35420735546477683,0.07459420478532736,0.0,7.979793628811995,121,1161,1,smote
0.0,0.0,0.0,0.0,0.5379536623933655,0.0,1.0156685532735932,0.0,0.0,0.0,0.0,1.5536222156669588,0.0,0.0,0.0,1.075907324786731,0.0,0.0,4.002435441581235,0.0,1.493383444153821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05254863799682504,0.0,0.0,3.607318359696453,60,86,1,smote
0.4616578264338671,0.9333156528677342,0.9333156528677342,0.0,0.4616578264338671,0.0,0.0,0.4616578264338671,0.0,1.8674602189524019,0.0,2.3382891321693355,0.0,0.4616578264338671,0.0,0.4616578264338671,0.0,0.0,1.8674602189524019,0.0,5.1582360907725375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25266313057354683,0.0,1.687641914014828,0.16841445660846677,0.08416578264338671,57.031404468928976,634,741,1,smote
0.0,0.11095772547241392,0.22719915215779993,0.0,0.5415251278983582,0.19808454905517214,0.30904227452758604,0.11095772547241392,0.45968200552857197,0.34344057884318596,0.22719915215779993,0.6577665545837441,0.0,0.0,0.0,0.22719915215779993,0.0,0.45968200552857197,2.3564222481229904,0.0,0.7740079812691303,4.5032161090018015,0.0,0.22719915215779993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22719915215779993,0.0,0.0,0.0,0.0,0.0,0.0,0.11095772547241392,0.0,0.0,0.0,0.0,0.04614889636108373,0.0,0.5954301037627426,0.06763137552604277,0.5402045139862393,8.01915974564734,71,497,1,smote
0.0,0.0,0.0,0.0,0.5941923839895087,0.38,0.38,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.38,0.0,0.0,3.4774534332642624,0.0,1.9287267166321311,0.0,0.0,0.16580761601049127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21419238398950874,0.0,0.0,0.0,0.0,0.0,0.0,0.11918167915803272,0.0,0.0,2.0692903808005245,12,102,1,smote
0.0,0.0,1.2694726877433165,0.0,0.9785732838126155,0.21767982607059255,0.07124067035037573,0.0,0.0,0.0,0.07124067035037573,0.07124067035037573,0.0,0.0,0.0,0.5605273122566835,0.0,0.4892866419063078,1.4159118434635332,0.21767982607059255,0.5837777153711343,0.0,0.2908994039307009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4892866419063078,0.0,0.0,0.0,0.0,0.024340562369711702,0.0,0.5003771769182457,0.26625986955294434,0.036609788930054205,2.972728285533091,28,177,1,smote
